,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
2485,-481.48868,118.007744,16.412992,15.549376,-3.7545953,2.327175,-10.85345,-3.353932,-7.0118012,-12.481677,-4.013551,-9.766007,-5.769028,0.1198139,-0.00019169236,0.0039910236,0.002775874,0.01370412,0.014309278,0.011033591,0.010373568,0.006528684,0.011292358,-0.00070818746,-0.0007175078,0.0037571946,-0.09853294,-0.017856576,0.010205004,0.00016764608,-0.0015127776,0.00310649,0.022596985,0.007912516,0.0076103276,0.011841783,-0.00030148053,0.008150653,0.00044214987
2486,-476.28052,111.012886,14.037974,15.747484,-9.106775,8.327772,-13.768438,-5.032939,-5.7526927,-9.430639,-0.28233942,-7.419355,-3.8961022,0.114855565,0.03405216,-0.0320787,-0.012992968,-0.014389887,-0.0021944335,-0.010569851,0.002410398,-0.017196981,-0.0014007554,0.007847449,0.009195335,0.009841675,-0.02630468,-0.002160789,-0.0050721313,-0.01690421,-0.011671206,-0.005494204,-0.0032786247,0.009676731,0.012084371,-0.008297162,0.0046792086,0.0034406886,-1.3339543e-06
2487,-468.99734,109.1042,18.889107,9.79584,-11.5985565,-1.5879582,-7.8555226,-0.062343705,-4.0105376,-6.6245084,-0.53271425,-4.4350944,-6.3771296,0.07691718,0.021710608,0.005469058,0.00031032204,0.004031372,0.009834478,0.018803656,0.000995436,0.022756716,0.004790883,-0.021058552,-0.006713785,0.0015978392,-0.026809838,-0.03801647,0.0013281315,-0.017060649,0.021881845,0.007903728,0.020433431,0.012601595,0.016486926,0.020743312,-0.00323153,0.012219018,0.013707778
2488,-459.28806,116.169014,18.462471,7.2095256,-11.2445,2.2358303,-8.420482,-4.2848926,-6.770339,-10.0847025,0.02461831,-4.130394,-6.0160017,-0.02295723,7.506409e-05,-0.0064083487,-0.018480305,-0.0007458725,0.004557893,0.009645308,0.002362506,0.010219459,0.010017553,0.010762228,0.008055704,-0.0028737155,-0.006249343,-0.026061298,-0.016312256,-0.003926909,0.004710556,0.015972324,0.010740936,0.012437692,0.0033549552,0.0012135452,0.0023558207,0.0013920757,0.00047597085
2489,-472.66125,112.87541,16.387949,18.613432,-14.74483,3.2525532,-7.290012,-6.503413,-9.245994,-8.158117,-0.42844167,-5.681505,-3.7265494,0.056555048,0.03096692,-0.011100204,0.0152355265,0.024827993,-0.008925891,-0.012492197,-0.0070169275,-0.009513513,-0.015283779,-0.008058002,-0.009800596,-0.019607633,-0.09366393,-0.030710705,-0.00816653,0.0016850475,0.014163328,-0.0068996786,0.019496938,0.006542378,0.0056566373,-0.00040301707,-0.0018401791,0.010851004,0.008727135
2490,-470.9403,115.78334,16.841072,15.37233,-16.436749,0.23565526,-8.702295,-5.944112,-10.893997,-10.157167,-1.687038,-6.9469175,-4.1793976,-0.115915656,-0.04289265,0.020356528,0.0053777006,-0.0057107294,0.0001596055,0.016521877,0.009752922,0.0127501255,0.008706333,0.006696236,0.01332132,0.0047136014,-0.0397068,-0.007603738,0.0060882866,0.0007295674,0.007099926,-0.004452969,0.0072853183,0.0072696893,0.0013048439,0.0040341644,0.0024243344,-0.00019838753,0.0016302046
2491,-497.82632,114.22187,15.569979,15.70766,-8.916703,3.4767249,-7.5671344,-7.8804336,-6.7548695,-7.698323,-0.9959039,-5.065522,-4.8921876,-0.010845702,-0.0719038,0.014923003,0.060228843,0.03202726,0.0030846174,-0.011299234,-0.014688556,-0.011812943,-0.008146733,-0.002002659,0.00070480147,0.0029906954,-0.06787461,-0.0115333395,0.005514363,0.013129342,0.008526911,-0.0051778737,0.008134645,0.003317046,0.0029921187,0.0060449163,0.0011761258,0.0039083855,0.0028285726
2492,-490.53195,121.17481,21.14812,12.183018,-14.512198,0.2088691,-8.396348,-7.6148896,-8.624126,-11.245886,-1.7573733,-4.755055,-4.6067443,-0.11082278,-0.072285324,0.02392059,0.04081048,-0.0058445744,0.017243395,0.03512768,0.019090405,0.014671919,0.0046658576,-0.011521295,-0.0033907492,0.008043929,-0.04351767,0.02255793,0.015925758,-0.0015624181,0.012973724,-0.001574186,0.008833627,-0.0026755363,0.0017901673,-0.00027810913,-0.0009832628,0.0011310652,-0.0038403778
2493,-489.36435,124.91543,17.922333,13.36884,-8.783708,-0.377083,-9.584625,-8.116686,-8.723886,-10.974579,-2.5464406,-6.805977,-5.3877344,0.0055640605,-0.082249984,-0.02044378,-0.008716402,-0.017918026,0.002751013,0.035998248,0.027490811,0.017995188,0.019253997,0.0003265534,0.024942063,0.017151942,-0.094612576,0.0012784309,0.024781568,-0.0065586483,-0.0009843438,0.003675042,0.014547699,0.0069641727,-0.00048607995,0.008737874,-0.0010974518,6.2114625e-05,-0.000881675
2494,-462.1674,87.40764,26.903473,7.4919457,-11.117656,-0.5994147,-4.8817687,-10.286884,-8.723847,-7.028825,-2.6363626,-3.0289178,-3.5274274,-0.04859136,-0.032250833,0.010888318,0.0054985816,-0.0005147696,0.0027460752,0.018784119,0.031210069,0.019186622,0.013592248,0.0026483145,0.0030201264,0.006771525,-0.027722996,-0.010989648,0.004891177,-0.006104663,0.0023595188,0.0032311236,0.0028317673,0.0016484375,-0.0012297463,0.0055786353,0.0013891028,0.0045386767,0.010726819
2495,-407.604,112.66344,11.363103,12.329189,-25.21789,-2.717458,-17.343088,-10.724236,-16.32873,-12.849874,-0.5562485,-8.602694,-9.531267,-0.079070106,-0.011057554,0.03991626,0.013503889,0.0056916457,-0.006728071,0.015718495,0.008870711,0.0033436646,0.0053434456,-0.014216352,-0.0056914734,0.009477658,-0.06343283,-0.025082935,0.0034807504,-0.007632265,3.8621063e-05,0.0067875376,0.015059679,0.0048115184,0.00562083,0.007732295,-0.0012005924,0.00661439,0.009110404
2496,-497.53943,112.143005,16.556622,13.878337,-14.27186,2.7537293,-4.623145,-5.0856714,-5.259728,-5.7544436,-0.996444,-5.1321783,-4.589476,-0.021260498,0.0058494583,0.0042088134,-0.008136525,0.0072052903,0.00083122833,0.0008155111,0.0026330934,0.0012090205,0.0032404573,0.0026488814,0.0030695805,0.002608394,-0.02836285,-0.007407046,0.0013254272,-0.0007504126,2.8938226e-05,-0.0029729905,0.006820053,0.004075601,0.0021529107,0.00318205,0.0026988992,0.003332632,-0.0017855422
2497,-476.0521,103.59602,20.863989,7.3969398,-6.8596935,2.2732162,-10.262892,-3.9648635,-6.209879,-7.5625234,0.48469713,-3.9889905,-3.568006,0.0069031566,-0.00484213,-0.0075777452,-0.0070301783,-0.0062076575,-0.0034236342,0.010579894,0.0063785827,-0.009477308,0.0027802775,0.006885587,0.0044306144,0.00086903886,-0.027922653,0.0035004423,0.009840808,-0.0013459792,0.007377742,-0.0017363259,0.00068111694,0.004997238,-0.0013849762,-0.0036318556,-0.002592927,-0.0028905629,0.003890127
2498,-459.06982,101.10574,10.528815,14.723192,-16.900415,2.0002325,-6.7929473,-4.2056727,-4.907111,-7.0729556,-3.652754,-6.455492,-3.3319194,0.019327788,-0.0660445,0.061704393,0.033978704,0.03283211,0.007109187,-0.026284168,-0.008629141,-0.0052812975,-0.013891251,-0.0036394247,-0.005221948,-0.009407725,-0.024993256,-0.0051363544,0.011022776,-0.0038925447,-0.008902279,-0.0064575365,-0.0016125472,-0.00056425016,-0.0012880978,-0.00058501837,0.0028506885,-2.2312595e-06,-0.006676704
2499,-451.9176,123.29807,7.9720726,8.243562,-5.151219,0.5481808,-13.597103,-5.4277062,-7.069449,-11.106584,-3.4429991,-8.405976,-4.2175293,0.007774797,0.022671588,0.026047768,0.038656063,0.012584514,0.0031315794,-0.024234448,0.0008843942,0.0234401,-0.03251322,-0.018914636,0.0023984865,-0.0033254286,-0.118828125,-0.042592756,0.00700219,0.0073880004,0.0007402199,-0.006097567,0.017839063,0.010091534,0.0021763796,-0.0010747695,0.0008431163,-0.00014689358,-0.003447311
2500,-436.522,125.398254,-3.5091367,9.605072,-5.712895,3.9980478,-17.377684,-6.627088,-7.2282424,-11.80379,-2.4908714,-6.251163,-5.9053607,-0.1036242,-0.10589069,0.019558951,0.06434739,-0.055884235,0.0050949347,0.064191885,0.0053222366,0.018510278,-0.002924277,0.01404885,0.007152464,0.0091887,-0.09097781,-0.012929475,0.019620992,0.004960599,0.006407152,-0.0006575442,0.018225536,0.00052072754,-0.00046799763,0.0057100207,-0.0058553694,0.004113621,-0.001391306
2501,-508.50952,126.140396,8.543965,1.2117869,-2.6239388,1.3760271,-9.5445,-1.5594536,-1.2890304,-8.846338,-0.85377127,-3.7543848,-2.6557946,0.07431773,0.02472609,0.00018481472,0.02915726,-0.007607957,0.0030261895,-0.009554252,-0.008960013,0.004466879,-0.017399698,-0.008113118,-0.01141393,-0.015266803,-0.0036135102,-0.0029902174,-0.011753978,-0.019087793,-0.0014185024,-0.003114464,0.0017226887,0.0054144906,0.0015664161,0.012111595,0.017728595,0.008513757,0.0069054235
2502,-445.37222,112.11758,18.346273,14.577825,-15.582727,3.4954057,-19.307734,-8.613813,-10.4222975,-14.442351,-4.1269712,-8.056231,-7.348332,0.04643598,0.036435742,0.0011890805,3.557205e-05,0.0059074545,0.0014290955,-0.022036504,-0.012101566,0.014624276,0.009860564,0.004905557,-0.011049409,-0.012958072,-0.04379728,-0.02611946,-0.0032251903,-0.012518754,-0.009915763,-0.0068700095,0.007795646,0.005241541,-7.9744794e-05,0.00861511,0.0095152985,0.018701518,0.01661097
2503,-477.08096,114.25028,15.012195,17.636662,-15.636011,5.644096,-6.853497,-6.6585274,-7.814158,-10.377681,-3.1066403,-10.35407,-6.423238,0.0011658758,0.052368034,0.0034538775,-0.046908528,-0.0046495753,-0.025982486,0.0030237373,0.021545406,-0.0019382235,-0.014229151,-0.002099317,0.00406233,0.0018110824,-0.049056843,-0.024432996,-0.0007857303,0.0028539125,0.0035589712,0.003095227,0.0106772715,0.0074886056,0.01236632,0.014131885,-0.0020094898,0.0034364786,0.004143395
2504,-507.46445,129.3196,17.010323,3.309251,-5.3379726,2.2964134,-10.2103815,-3.6328316,-3.2433057,-9.3441305,-2.8672132,-6.870713,-0.476597,-0.11124308,-0.03240039,0.03757951,0.019186396,0.01940199,0.0094815865,0.013957691,0.008316423,0.0021851864,-0.009744154,-0.019451225,0.004061054,-0.0029818525,-0.06133613,-0.026609069,-0.0016126237,-0.0059354343,0.0017584761,0.0005674923,0.018088711,0.0066302777,-0.0036561473,0.0053479043,0.0043141837,0.013751568,0.0032396975
2505,-483.74628,114.05772,15.667443,14.821104,-10.10608,9.963092,-12.383448,-9.039673,-4.4559712,-11.01764,-2.1206062,-5.813302,-6.766743,-0.046498876,-0.040428538,0.010505928,0.01758722,-0.007169763,0.00085731095,0.019294433,0.015759336,0.001602248,-0.002097984,-0.00040653162,0.0060787583,-0.00096762803,-0.054843005,-0.0028291205,0.007181368,9.3756666e-05,0.0049290755,-0.0037528882,0.013798158,0.002599667,0.0036672058,0.0043855314,0.00039338908,0.0013388712,0.0025938845
2506,-506.04965,103.807014,1.3433591,19.796185,-0.7127448,1.2439877,-5.1067705,-3.349514,-1.1833835,-6.9851885,-2.948308,-5.942277,-6.5310383,-0.014200586,-0.022838583,-0.0144600365,0.025307262,0.031150492,-0.005796195,-0.013435347,-0.013777188,-0.015436862,0.00075219444,0.004249882,0.013474645,0.007008943,-0.060645595,-0.04327704,-0.00917087,0.007645749,0.014464922,0.01759546,0.0147033585,0.009842407,0.0017078973,-0.0044879657,0.0052068466,0.013985766,0.0024479711
2507,-435.90192,119.360825,-5.0746226,11.219059,-9.036248,-3.3946323,-19.941614,-6.6194186,-9.407514,-15.944216,-3.2461689,-8.657229,-8.575116,-0.025000673,0.02373345,0.017154958,0.013076376,0.035015643,-0.0055445926,0.009826445,0.0095428275,0.00011241164,0.0002457562,-0.012318949,-0.01361065,-0.012421239,-0.015306728,-0.0021115756,0.009539225,5.7879468e-05,-0.00060563034,0.0034441284,-0.0005194205,-0.00019439333,0.0011183335,-0.0035985932,-0.0037627323,-0.00016441266,0.0013928654
2508,-479.77173,115.24398,11.78538,10.940986,-3.0243883,4.1715884,-14.677577,-5.649694,-7.7355094,-10.618666,-0.71413016,-7.7348647,-6.8635545,-0.055975974,-0.011709008,0.02502957,0.014781141,0.0022217515,0.0067708855,0.01837269,0.014504336,0.009922513,-0.013217319,-0.017393004,0.012018236,0.0121786455,-0.07819685,0.007452615,0.019951578,0.012474195,0.0052836253,0.0010899018,0.013591542,-0.00030037368,-0.0020345624,0.0036455395,0.008217935,0.0074191554,0.0016474624
2509,-446.38406,114.72196,-0.056124855,13.13862,-6.1604652,6.635061,-16.768826,-8.65678,-8.88136,-12.213054,-0.6398837,-5.91631,-8.143474,-0.0035175872,-0.02331223,-0.01667704,-0.0012724197,0.0015024035,0.0024724978,-0.00023599973,0.0018952981,0.0014731041,0.0043034395,0.007333377,0.0005381179,0.0015697953,-0.028778736,-0.012860961,0.0038418525,0.0018309397,0.0028934972,-0.0015877739,0.006101988,0.0015778937,0.0029372524,0.0038682222,0.00031038388,0.0057808626,0.0020756025
2510,-482.20346,121.55095,2.2043262,9.25861,-4.4837146,-2.143465,-8.181246,-5.0163007,-8.768411,-10.101174,-0.089209296,-4.296556,-6.2219863,-0.04850316,-0.026392654,0.0119828405,-0.0029541284,-0.0074720816,0.0017955877,0.021300744,0.01670694,0.012887302,0.002557673,-0.013958853,-0.008797638,-0.010096054,-0.06475853,-0.013667192,-0.003381782,-0.0059228223,0.0050781644,0.0069504054,0.009250918,0.010049262,0.004932141,0.008597146,0.0069990996,0.0049750786,0.006269587
2511,-487.60788,121.26316,1.2426027,13.057534,-0.339333,0.4143372,-13.027129,-11.721306,-10.258599,-11.417891,-0.12370165,-6.046138,-8.967547,0.19249117,0.033087306,-0.043342263,-0.0008787214,-0.00080682023,0.012518435,-0.012518997,-0.017519325,-0.014551484,0.008268368,-0.0017939833,-0.0073792594,-0.0005476569,-0.022097263,-0.00022306568,0.025941292,0.003739731,-0.0007466741,0.0028802976,0.0014471222,-0.003653523,-0.0012520034,-0.004712531,-0.006783402,0.00093746954,0.007668511
2512,-497.62662,116.343575,8.019794,19.73789,-1.0522515,3.4690986,-8.153863,-6.7083864,-5.600813,-10.986207,-1.633455,-6.1469345,-7.860971,-0.034693576,-0.017734215,-0.0075562634,-0.002072157,-0.011715341,-0.004054894,0.012536948,0.0050249086,0.008446839,0.0026146844,0.007347963,0.022128418,0.014190227,-0.046380613,-0.020214492,0.012301324,0.0012937327,0.00016737828,-0.0013247016,0.007921318,0.008225556,0.0041349316,0.007442179,-0.00265793,0.0028189973,0.014523176
2513,-528.4065,106.37985,11.742233,12.106084,3.0302665,3.8493679,-6.755237,-6.2855983,-2.4976065,-4.7461596,-1.9946805,-6.445676,-6.2579865,-0.09487514,-0.065149516,0.0154582085,0.034664042,0.014963655,-5.116134e-05,-0.010928311,-0.0027785068,0.0011794746,-0.0014617615,-0.0053445017,0.0032259286,0.005421683,-0.07599648,-0.03146043,0.008373846,0.01635174,0.010639116,0.005066998,0.00786344,0.007296231,0.006412464,0.0017995451,-0.0064362194,0.0017606564,9.824751e-05
2514,-508.66864,118.433975,10.788247,15.468216,1.9706653,-4.4720006,-10.762296,-6.1053195,-7.0431504,-9.6379175,-4.8264847,-8.455974,-4.614513,-0.00701665,-0.030238591,-0.017949274,-0.008065264,-0.009114248,0.0038651405,0.012778768,0.009528106,-0.0028180706,0.0005411999,0.00572475,0.011364817,0.007904222,-0.020670438,-0.002651172,0.0051805554,-0.0011230077,0.0022392478,0.004124183,0.0025541866,-0.004384354,-0.006210212,-0.0012791395,0.006847158,0.0048379605,-0.0014176789
2515,-482.16568,112.22605,10.360131,13.84326,-1.7881031,-5.180935,-11.994067,-4.366212,-5.4423103,-10.717357,-5.510007,-9.951554,-8.815667,-0.0046687704,-0.010963426,-0.007513421,-0.0031549803,-0.002854019,0.0050676786,0.008439558,0.0072221165,0.0044912077,0.005019277,0.004813236,-0.00075034675,-0.001036301,-0.026253004,-0.016269874,0.00444438,0.0009381649,-0.004017832,0.002710003,0.007978274,0.005467105,0.0027847877,0.0014558499,0.0020137639,0.0032955606,0.0043369727
2516,-474.65076,100.56986,13.123169,10.122967,-10.379178,-5.7161303,-11.27818,-4.2647276,-6.2149143,-11.28062,-2.7371187,-5.014465,-4.997002,-0.0639926,-0.031974614,0.01501024,-0.0014179058,-0.0067711356,8.685329e-05,0.009852582,-0.0025720443,-0.004380865,0.006887392,-0.003209791,0.0038521462,0.011484147,-0.019866126,-0.0009933945,0.009888565,-0.0028443588,0.0006921171,0.0005187209,0.0027724614,0.008143031,0.0047851875,-0.0013816182,-0.0011594224,0.0008949177,-0.00071289943
2517,-540.3109,105.94974,20.196209,15.522183,5.958773,5.8206887,-3.8378737,-1.7429332,-4.6550326,-7.506758,-1.8192466,-6.559616,-5.197051,-0.031685364,-0.02945485,-9.4045485e-05,0.005462357,0.01523023,0.007998617,-0.0032143435,0.00069567765,0.019267488,0.017577602,0.005984625,0.0047090105,-0.010543921,-0.04706966,-0.031985868,-0.005367189,0.004455287,0.010439121,0.010367361,0.014219124,0.0016443103,-0.0048197764,0.0073105446,0.00697385,0.0008612464,-0.0047847843
2518,-494.3322,112.683914,17.032425,12.454757,-3.0943508,1.5601313,-13.749191,-3.248326,-5.537339,-9.834906,-1.6271613,-6.295588,-6.227418,-0.009771752,0.014755011,-0.016858157,-0.007947408,-0.0092105055,0.0015948832,0.01095003,0.004804887,-0.0018047795,-0.007861723,0.0071850987,0.015722906,0.016615586,-0.06089335,-0.014023481,0.00044481846,0.00022161119,0.003803036,0.0005822204,0.0035975724,0.004204954,0.0050346255,0.0028261044,0.001114805,0.004800678,0.0055159116
2519,-488.82758,118.69669,19.15978,11.884551,-7.5860367,2.7098134,-12.519234,-3.597628,-9.206995,-13.439771,-3.5748847,-7.4447823,-7.0638795,0.005222858,0.002075794,0.0032407972,-0.008930993,-0.020220628,0.0042723133,0.016216345,-0.0034602128,-0.006726173,-0.011348875,0.0026284596,0.007571111,-0.009827002,-0.09638851,-0.03689404,0.0049459976,0.0072857174,0.0024275081,-0.00595376,0.017419647,0.014231288,0.012951928,-0.00017348843,-0.009644999,0.0005343337,-0.0021770021
2520,-464.3248,113.031,19.043655,8.748814,-12.887661,1.0320749,-14.415267,-3.8975658,-7.7243075,-11.937968,-3.91982,-8.50697,-5.987962,0.028202822,-0.08449019,0.0028833891,0.016906025,-0.013082194,0.055292387,-0.0030326988,0.0031956781,-0.035359006,-0.0067359116,0.020841299,-0.004820285,0.0047371606,-0.021467794,0.03870587,-0.005217055,-0.013833352,0.023251927,-0.0006500938,0.0034856976,0.014712763,0.0021065653,-0.0031194063,0.0104001155,-0.009450176,-0.0009992137
2521,-466.17822,106.61886,8.814845,8.401199,-7.5928283,-3.6722014,-17.356255,-3.2318687,-8.238024,-15.73801,-3.0937476,-6.000798,-9.131426,0.06569521,0.030806672,-0.024422972,-0.014795155,-0.0231429,-0.0064379503,0.0066575743,0.010181933,-0.002578869,-0.017753432,-0.0037364133,0.004845818,0.008381761,-0.048147764,-0.016050374,0.008254412,0.0030518523,-0.0046644234,0.0032444927,0.010901997,0.0030246784,-0.0023203113,0.0029003122,0.0030876764,0.006301498,0.0026434076
2522,-462.02637,114.34767,17.726284,17.107138,-11.407756,-3.913479,-14.544169,-0.86059844,-9.127053,-16.566776,-6.5115323,-10.601161,-5.988282,-0.05089839,-0.058578737,-0.019863658,0.07966521,0.026793126,0.025585674,0.050677035,-0.016853517,0.004524599,0.0052918284,0.022895353,0.026897851,-0.0091863815,-0.09642009,0.0064852876,0.021269852,-0.0005899012,0.015082911,-0.0012448024,0.015922347,-0.00359427,0.008989166,0.0107692545,0.0005093561,0.0074765063,-0.00040860812
2523,-424.91174,125.878395,-10.435724,-1.2230766,-1.344864,0.5328841,-15.681059,-5.9839106,-2.0422785,-7.295143,-1.1835709,-3.2142205,-5.028115,-0.08718255,-0.054435596,-0.0017479642,0.024396805,0.033611152,0.01656542,0.0303034,0.013981459,0.010114986,-0.0007679431,-0.012260002,0.0007156406,0.010554327,-0.023854991,-0.01750672,-0.017115915,-0.00574919,0.003958405,-0.016203193,-0.015167907,-0.0017396421,0.010769531,0.016694123,0.010050909,0.011284432,0.0033343586
2524,-392.91293,121.61667,-15.0264015,-3.4193754,-2.1059866,-3.3879757,-16.59427,-3.1225717,-2.3833888,-10.337348,1.7033278,-2.9501278,-6.421435,-0.054953896,-0.05251929,-0.0016504123,0.019863272,0.015342051,0.017596042,0.014997326,-7.740169e-05,-0.0012351484,0.008368851,-0.0031370686,-0.0065170145,-0.0013936848,0.0048505734,-0.0036152536,0.010693994,0.0021906786,-0.010634694,-0.0022721605,1.7020388e-05,0.00400485,0.00067135144,0.003287606,-0.0017065294,-0.0040293713,0.00032162093
2525,-428.7102,120.53917,-9.779512,0.44615126,-2.7213302,0.83553606,-13.127491,-2.0635686,-3.563154,-7.531662,0.72602993,-2.4269288,-4.474881,-0.021047035,-0.034762908,-0.009367563,0.0105680805,0.007028958,-0.0065323417,0.009939683,0.0050925636,0.0069439416,0.013623902,-0.0037440478,-0.010295962,-0.009231486,-0.065530784,-0.016574344,0.0063279374,0.0017555521,0.0021482832,-0.00083607214,0.01414803,0.014710541,0.021653054,0.01657341,-0.004241696,-0.005754024,-0.0067713344
2526,-429.57483,120.62397,-13.972313,1.9165976,-0.25589743,-2.8470087,-13.452778,-2.1565607,-4.7416234,-8.323781,2.2606173,-1.3564771,-2.6616657,-0.008320681,0.042018853,0.0014217553,-0.01871903,0.009020689,-0.014321207,0.009098256,0.004081117,0.0034313935,-0.017536027,-0.0063706925,0.00788392,0.0011242502,-0.042801067,-0.027986065,0.010791951,0.011362212,0.0007161437,0.005200029,0.007723216,0.010117499,-0.0015589993,9.105159e-05,-0.008874693,-0.012807623,0.005798615
2527,-443.1112,119.90521,-6.7978163,2.1007316,-1.5724424,0.018705832,-14.378986,-4.6186004,-1.5731878,-6.7406583,-2.4795077,-3.0587707,-4.4487576,-0.047114436,-0.018227354,0.0112463,-0.015333603,-0.029640565,0.0042951205,0.03279579,0.030944206,0.006507516,-0.0032008362,-0.0028768813,0.018953374,0.00017040165,-0.0070985355,-0.014513296,0.0028482666,0.0027472721,-0.0033787698,0.002294935,0.005442795,0.007544703,0.0025744939,0.0031984088,-0.004999842,0.003575075,0.0050227973
2528,-425.82446,133.36256,-10.183781,-5.2578125,-4.1218066,-2.6551201,-15.145751,-4.786815,-0.53973407,-9.57428,-1.6003246,-1.2399201,-5.602248,0.079509184,0.004701105,-0.0038009486,0.007672093,-0.011564313,-0.021506937,-0.040508453,-0.004395929,0.008921923,0.0054446235,0.0018270022,-0.003461395,-0.002389036,-0.020531932,0.022575704,0.0102442475,-0.0110804755,0.0063372375,-0.0062211133,-0.00196772,-0.0009416467,-0.0048086084,-0.005661588,-0.003954045,0.005639898,-0.00057802384
